,t,c,o,h,l,v,s
3568,1644969600,82.9,83.9,83.9,82.7,1986000,ok
3569,1645056000,83.1,82.8,83.5,82.0,2865600,ok
3570,1645142400,82.2,82.5,82.8,82.0,2914400,ok
3571,1645401600,83.6,82.1,83.8,82.0,2513700,ok
3572,1645488000,82.0,83.0,83.3,81.8,2975200,ok
3573,1645574400,82.5,82.1,82.5,82.0,1439000,ok
3574,1645660800,80.1,82.3,82.4,79.3,6367500,ok
3575,1645747200,79.1,80.9,80.9,79.1,3385500,ok
3576,1646006400,77.0,79.5,79.5,77.0,4678600,ok
3577,1646092800,79.2,77.1,79.9,77.0,3467600,ok
3578,1646179200,78.9,79.2,79.2,77.2,2401000,ok
3579,1646265600,79.0,78.9,80.4,78.3,2610400,ok
3580,1646352000,79.0,79.0,79.3,77.8,3817400,ok
3581,1646611200,78.5,78.4,79.0,77.3,2442600,ok
3582,1646697600,77.9,78.0,78.9,77.1,4290200,ok
3583,1646784000,78.0,78.1,78.7,77.3,3049900,ok
3584,1646870400,79.1,78.5,80.6,78.0,4366600,ok
3585,1646956800,79.0,78.8,79.0,77.8,2222400,ok
3586,1647216000,78.3,78.8,78.8,77.4,2622700,ok
3587,1647302400,78.3,78.0,78.6,77.0,2733900,ok
3588,1647388800,78.1,78.3,78.4,77.2,2950000,ok
3589,1647475200,78.4,78.3,78.5,77.3,2565900,ok
3590,1647561600,78.8,78.3,79.5,77.4,5520700,ok
3591,1647820800,81.0,78.8,81.0,78.3,3705300,ok
3592,1647907200,82.2,81.0,82.4,81.0,3631800,ok
3593,1647993600,81.4,82.1,82.4,81.4,1529200,ok
3594,1648080000,81.0,81.4,81.4,80.4,1995200,ok
3595,1648166400,81.0,80.6,81.0,79.7,2193500,ok
3596,1648425600,80.5,79.9,81.2,79.7,2339900,ok
3597,1648512000,80.8,80.0,81.8,79.8,2798300,ok
3598,1648598400,81.1,82.5,82.7,80.4,3088400,ok
3599,1648684800,81.2,81.1,82.3,81.0,1372000,ok
3600,1648771200,82.1,81.4,82.5,80.9,2609900,ok
3601,1649030400,82.7,82.5,82.8,81.5,2730500,ok
3602,1649116800,82.3,82.5,83.1,81.7,3591100,ok
3603,1649203200,80.5,80.5,82.3,79.5,5679100,ok
3604,1649289600,79.5,80.2,80.3,77.6,3704800,ok
3605,1649376000,81.7,80.0,82.4,80.0,5192000,ok
3606,1649721600,81.3,81.4,81.4,80.3,2356500,ok
3607,1649808000,82.2,81.0,82.3,80.7,3146300,ok
3608,1649894400,81.7,81.6,82.2,81.1,1763700,ok
3609,1649980800,80.7,81.5,81.8,80.6,1678400,ok
3610,1650240000,79.5,80.0,80.1,78.1,2984700,ok
3611,1650326400,78.8,78.6,79.8,77.8,1816000,ok
3612,1650412800,79.3,78.0,79.8,78.0,1713900,ok
3613,1650499200,77.5,79.0,79.5,77.5,2684300,ok
3614,1650585600,77.7,77.7,79.0,77.6,1867300,ok
3615,1650844800,76.2,77.8,79.2,72.7,2738000,ok
3616,1650931200,78.0,73.5,78.5,73.5,3661700,ok
3617,1651017600,78.0,77.5,78.0,75.0,2793500,ok
3618,1651104000,77.9,78.0,78.2,76.3,1386100,ok
3619,1651190400,80.0,77.5,80.0,76.6,2148700,ok
3620,1651622400,79.7,79.6,80.0,77.7,1436000,ok
3621,1651708800,80.0,79.6,80.0,78.5,1858600,ok
3622,1651795200,79.8,78.5,80.0,78.0,1690000,ok
3623,1652054400,79.1,78.7,79.2,77.9,2428900,ok
3624,1652140800,80.4,78.9,80.4,78.1,2617900,ok
3625,1652227200,80.5,80.2,80.5,78.7,1983600,ok
3626,1652313600,79.0,80.0,80.0,77.1,2474100,ok
3627,1652400000,78.0,79.0,79.0,77.2,3134600,ok
3628,1652659200,77.0,79.0,79.0,76.2,1994100,ok
3629,1652745600,78.0,76.0,78.0,75.2,1857400,ok
3630,1652832000,78.0,78.0,78.0,76.0,2964900,ok
3631,1652918400,77.9,76.4,79.0,76.2,2650300,ok
3632,1653004800,77.8,77.9,77.9,76.5,2331100,ok
3633,1653264000,77.4,77.6,77.7,76.2,2644700,ok
3634,1653350400,77.6,77.0,77.6,76.4,1568300,ok
3635,1653436800,77.7,77.6,78.1,76.7,1360400,ok
3636,1653523200,77.7,77.7,77.7,76.8,2076700,ok
3637,1653609600,78.0,77.4,78.0,77.0,1575800,ok
3638,1653868800,78.5,78.0,78.5,77.2,1390900,ok
3639,1653955200,78.8,78.0,79.5,77.7,1776600,ok
3640,1654041600,79.3,78.6,79.4,78.3,1539200,ok
3641,1654128000,78.9,79.2,79.2,77.6,2935600,ok
3642,1654214400,78.8,78.1,79.2,78.0,1249100,ok
3643,1654473600,78.5,78.7,78.9,77.9,1503500,ok
3644,1654560000,78.0,78.5,78.5,77.7,1562200,ok
3645,1654646400,78.1,77.8,78.7,77.6,1441700,ok
3646,1654732800,78.1,78.0,78.2,77.3,1542100,ok
3647,1654819200,78.0,77.8,78.2,77.5,979600,ok
3648,1655078400,76.4,76.6,77.4,76.2,1795500,ok
3649,1655164800,76.6,76.2,76.6,75.2,2058500,ok
3650,1655251200,76.7,76.6,76.9,75.3,2037200,ok
3651,1655337600,76.6,76.0,77.7,75.8,1597800,ok
3652,1655424000,76.6,75.8,76.6,75.1,3725300,ok
3653,1655683200,75.6,76.6,76.6,75.3,2132800,ok
3654,1655769600,75.0,75.2,75.2,73.8,1956200,ok
3655,1655856000,75.0,74.7,75.0,73.6,1418900,ok
3656,1655942400,74.2,74.1,74.2,73.0,1548900,ok
3657,1656028800,74.6,73.5,74.6,72.0,1514800,ok
3658,1656288000,73.8,73.8,74.8,73.5,1822400,ok
3659,1656374400,73.6,73.0,73.8,72.4,2228300,ok
3660,1656460800,73.4,72.8,73.4,72.3,1429300,ok
3661,1656547200,73.5,72.7,73.5,72.4,1878800,ok
3662,1656633600,72.6,73.2,73.4,72.1,1866600,ok
3663,1656892800,72.7,72.4,72.7,72.2,758300,ok
3664,1656979200,72.3,72.7,72.8,72.0,1478700,ok
3665,1657065600,67.5,72.0,72.1,67.5,2171700,ok
3666,1657152000,69.8,68.0,69.8,66.5,2174100,ok
3667,1657238400,70.0,70.0,70.7,67.5,1413800,ok
3668,1657497600,70.0,67.7,70.0,66.2,2385900,ok
3669,1657584000,69.9,68.6,70.2,68.0,1212400,ok
3670,1657670400,69.5,68.6,70.0,68.3,2004600,ok
3671,1657756800,69.5,69.5,69.8,68.5,1414300,ok
3672,1657843200,69.6,69.1,69.8,68.6,1582500,ok
3673,1658102400,68.0,69.6,69.6,68.0,1088000,ok
3674,1658188800,68.8,68.0,69.0,68.0,655400,ok
3675,1658275200,68.2,68.8,69.0,68.2,626100,ok
3676,1658361600,68.5,68.2,68.8,68.1,930600,ok
3677,1658448000,66.5,68.1,68.5,66.5,674700,ok
3678,1658707200,67.3,66.9,67.4,66.5,755800,ok
3679,1658793600,66.1,66.1,67.6,66.1,592700,ok
3680,1658880000,66.5,66.2,66.8,66.0,581400,ok
3681,1658966400,67.0,66.6,67.1,66.0,1152200,ok
3682,1659052800,64.0,67.8,67.8,64.0,1908500,ok
3683,1659312000,64.7,64.9,65.1,64.1,1261800,ok
3684,1659398400,66.6,64.8,66.6,64.5,1372600,ok
3685,1659484800,66.0,65.8,66.4,65.1,1250700,ok
3686,1659571200,66.4,66.0,66.4,65.4,1146000,ok
3687,1659657600,65.4,65.9,66.2,65.2,1134900,ok
3688,1659916800,64.6,65.4,65.7,64.6,1010300,ok
3689,1660003200,65.3,64.8,65.4,64.7,792000,ok
3690,1660089600,64.8,65.0,65.6,64.7,967900,ok
3691,1660176000,65.8,65.6,66.4,65.0,1674000,ok
3692,1660262400,66.2,65.8,66.2,65.5,811200,ok
3693,1660521600,66.4,66.3,66.5,66.1,802100,ok
3694,1660608000,65.9,66.4,66.4,65.7,862200,ok
3695,1660694400,67.3,66.2,67.8,66.0,2201000,ok
3696,1660780800,68.1,67.2,69.3,67.2,2769100,ok
3697,1660867200,67.9,68.0,68.4,66.8,1221600,ok
3698,1661126400,66.0,67.2,68.0,66.0,1469100,ok
3699,1661212800,65.0,65.5,65.6,64.8,1437800,ok
3700,1661299200,64.9,65.2,65.8,64.9,787500,ok
3701,1661385600,65.9,65.0,65.9,65.0,483000,ok
3702,1661472000,65.0,66.0,66.0,65.0,861300,ok
3703,1661731200,63.6,64.3,64.4,63.0,1337500,ok
3704,1661817600,63.6,63.6,64.1,63.2,868400,ok
3705,1661904000,63.7,64.0,65.7,63.7,1236800,ok
3706,1662336000,64.0,64.8,65.2,64.0,1310100,ok
3707,1662422400,63.3,64.1,64.8,63.1,1335600,ok
3708,1662508800,62.5,63.3,63.4,62.5,1347400,ok
3709,1662595200,62.9,63.3,63.6,62.4,841200,ok
3710,1662681600,64.4,63.2,64.4,62.9,1193800,ok
3711,1662940800,64.0,64.9,64.9,63.8,552900,ok
3712,1663027200,64.1,64.0,64.3,63.6,1059100,ok
3713,1663113600,63.4,63.5,63.7,62.1,711000,ok
3714,1663200000,63.9,63.5,64.0,62.8,851300,ok
3715,1663286400,62.5,63.2,64.5,62.5,1684400,ok
3716,1663545600,62.9,62.5,63.3,62.1,786000,ok
3717,1663632000,63.9,62.6,63.9,62.6,800100,ok
3718,1663718400,63.1,63.5,63.6,62.7,482700,ok
3719,1663804800,63.3,62.5,63.3,58.7,1238700,ok
3720,1663891200,62.6,63.0,63.3,62.0,324200,ok
3721,1664150400,62.0,61.8,62.6,61.6,1195900,ok
3722,1664236800,61.0,62.1,62.2,60.8,639100,ok
3723,1664323200,57.5,60.1,60.8,57.5,1138100,ok
3724,1664409600,54.6,57.7,58.2,54.3,1701100,ok
3725,1664496000,55.0,53.3,56.4,53.3,1724300,ok
3726,1664755200,55.5,54.9,55.5,53.0,1452700,ok
3727,1664841600,57.0,56.0,57.0,54.6,1296700,ok
3728,1664928000,60.0,57.5,60.9,57.0,1328100,ok
3729,1665014400,60.1,59.8,62.0,58.1,1011900,ok
3730,1665100800,60.2,60.5,60.7,58.3,2987900,ok
3731,1665360000,60.2,60.2,60.9,57.7,1238400,ok
3732,1665446400,60.0,58.3,60.1,56.7,2186800,ok
3733,1665532800,60.0,60.0,60.2,58.3,1709700,ok
3734,1665619200,60.4,58.7,61.0,58.2,1246400,ok
3735,1665705600,59.7,60.5,60.5,58.4,779400,ok
3736,1665964800,56.0,58.6,59.0,56.0,738700,ok
3737,1666051200,58.4,56.5,58.6,56.5,606100,ok
3738,1666137600,58.5,58.5,58.7,56.5,826400,ok
3739,1666224000,58.6,58.1,58.7,57.2,1099200,ok
3740,1666310400,56.8,58.5,58.5,54.5,1414600,ok
3741,1666569600,56.5,56.0,56.6,52.9,1606100,ok
3742,1666656000,56.1,56.3,56.3,53.0,1446700,ok
3743,1666742400,54.8,56.1,56.1,53.5,1054100,ok
3744,1666828800,55.0,54.6,55.0,52.5,1974800,ok
3745,1666915200,55.7,55.4,55.8,53.5,1281000,ok
3746,1667174400,55.4,56.0,56.4,54.3,1052800,ok
3747,1667260800,55.4,55.7,55.8,54.0,1419100,ok
3748,1667347200,55.4,55.3,55.4,54.0,1352500,ok
3749,1667433600,55.1,54.4,55.1,54.3,909700,ok
3750,1667520000,54.3,54.9,54.9,52.1,1617900,ok
3751,1667779200,53.4,54.0,54.0,51.7,1702500,ok
3752,1667865600,53.3,52.2,53.3,49.7,2476100,ok
3753,1667952000,53.7,53.3,54.3,52.2,1573900,ok
3754,1668038400,53.0,53.6,54.0,52.0,1558000,ok
3755,1668124800,54.3,53.0,54.8,52.5,938500,ok
3756,1668384000,55.0,54.2,55.5,53.1,1394600,ok
3757,1668470400,57.0,55.9,57.5,55.0,1583400,ok
3758,1668556800,60.4,56.9,60.9,56.1,2249500,ok
3759,1668643200,64.6,62.4,64.6,60.5,4785400,ok
3760,1668729600,65.6,66.9,66.9,63.1,1693400,ok
3761,1668988800,64.0,66.0,66.7,63.6,1198200,ok
3762,1669075200,61.0,64.0,65.9,61.0,1466300,ok
3763,1669161600,59.7,60.1,62.6,59.7,998800,ok
3764,1669248000,61.0,60.0,62.1,60.0,1141700,ok
3765,1669334400,65.0,63.0,65.0,62.6,2290900,ok
3766,1669593600,65.0,66.5,67.1,65.0,3249900,ok
3767,1669680000,69.4,65.0,69.4,64.2,3559000,ok
3768,1669766400,69.6,69.5,70.2,68.0,3225000,ok
3769,1669852800,66.0,69.4,69.6,66.0,3204600,ok
3770,1669939200,68.8,65.1,68.8,65.1,3591400,ok
3771,1670198400,68.1,68.8,70.0,68.0,2301900,ok
3772,1670284800,66.6,68.1,68.5,65.0,1803300,ok
3773,1670371200,71.2,69.2,71.2,68.5,9421500,ok
3774,1670457600,69.9,74.4,74.5,69.9,5602500,ok
3775,1670544000,67.8,70.5,71.7,67.8,2660700,ok
3776,1670803200,63.1,67.8,68.0,63.1,2851200,ok
3777,1670889600,61.6,63.9,64.0,60.1,2861100,ok
3778,1670976000,60.8,62.5,63.7,60.3,2897500,ok
3779,1671062400,60.6,61.1,61.6,60.3,2311900,ok
3780,1671148800,58.4,60.6,60.8,58.4,3284600,ok
3781,1671408000,56.5,59.0,59.4,56.5,2873600,ok
3782,1671494400,55.9,56.5,57.8,55.1,2088400,ok
3783,1671580800,54.9,56.6,57.0,54.8,2477400,ok
3784,1671667200,55.0,56.0,57.0,55.0,2433400,ok
3785,1671753600,55.1,55.3,55.9,53.9,1866300,ok
3786,1672012800,52.9,55.0,55.0,52.5,2367800,ok
3787,1672099200,53.4,52.9,54.8,52.1,1844000,ok
3788,1672185600,53.5,53.5,53.5,52.1,2089000,ok
3789,1672272000,53.6,53.2,54.0,52.5,2135400,ok
3790,1672358400,53.8,53.8,53.9,53.0,2461700,ok
3791,1672704000,56.8,53.8,56.8,53.4,2009300,ok
3792,1672790400,56.0,56.9,57.1,55.9,1928400,ok
3793,1672876800,56.2,56.1,56.9,55.8,1641900,ok
3794,1672963200,56.1,56.0,56.1,54.9,1951000,ok
3795,1673222400,55.0,56.2,56.2,55.0,1204200,ok
3796,1673308800,54.5,55.0,55.0,53.6,1742900,ok
3797,1673395200,55.1,54.5,55.5,54.1,1085600,ok
3798,1673481600,55.0,55.5,55.5,54.5,1067000,ok
3799,1673568000,55.0,55.0,55.3,54.4,1223800,ok
3800,1673827200,54.8,55.0,55.0,53.4,1687100,ok
3801,1673913600,55.2,53.5,55.2,53.5,1371200,ok
3802,1674000000,56.7,55.4,56.7,55.0,1647300,ok
3803,1674086400,57.4,56.3,57.4,56.0,2343100,ok
3804,1674777600,59.2,57.8,59.3,57.6,2197800,ok
3805,1675036800,57.7,59.5,59.5,57.5,1124500,ok
3806,1675123200,57.1,58.1,58.5,56.5,1377800,ok
3807,1675209600,55.2,57.6,57.6,54.8,1851600,ok
3808,1675296000,55.8,55.2,56.1,55.1,1328600,ok
3809,1675382400,56.0,56.0,56.0,55.0,1199400,ok
3810,1675641600,56.0,55.3,56.0,54.3,1416100,ok
3811,1675728000,55.0,56.0,56.0,53.6,1645000,ok
3812,1675814400,54.4,54.6,54.6,53.0,2145800,ok
3813,1675900800,54.2,53.5,54.5,52.4,3006800,ok
3814,1675987200,54.0,53.5,54.3,52.6,1696000,ok
3815,1676246400,53.4,53.1,53.6,52.5,1405200,ok
3816,1676332800,52.9,53.1,53.1,50.8,3116200,ok
3817,1676419200,52.9,52.7,52.9,50.9,3345700,ok
3818,1676505600,53.4,53.0,53.7,51.4,3240500,ok
3819,1676592000,53.5,53.4,53.5,52.2,1871500,ok
3820,1676851200,54.1,53.3,55.0,53.0,1515200,ok
3821,1676937600,54.3,54.2,54.7,53.7,1502600,ok
3822,1677024000,53.0,53.5,53.6,52.4,2557800,ok
3823,1677110400,53.0,52.8,53.1,51.1,2387100,ok
3824,1677196800,52.9,52.1,52.9,51.7,2206500,ok
3825,1677456000,52.5,52.0,52.5,51.4,1389900,ok
3826,1677542400,52.6,52.5,53.0,52.0,912500,ok
3827,1677628800,52.7,52.0,53.3,51.6,794700,ok
3828,1677715200,52.8,52.5,53.3,52.3,769300,ok
3829,1677801600,52.7,52.8,53.0,52.2,785900,ok
3830,1678060800,52.6,52.7,53.3,52.1,1569800,ok
3831,1678147200,52.7,53.0,53.2,52.4,1442300,ok
3832,1678233600,53.0,52.2,53.3,52.2,831900,ok
3833,1678320000,53.0,53.0,53.6,52.6,1037300,ok
3834,1678406400,53.1,53.0,53.3,52.5,899800,ok
3835,1678665600,53.3,53.1,53.4,52.5,996800,ok
3836,1678752000,53.0,53.2,53.2,52.6,1019000,ok
3837,1678838400,54.0,53.0,54.0,53.0,1177700,ok
3838,1678924800,53.3,54.0,55.7,53.0,3155600,ok
3839,1679011200,53.2,53.9,54.0,52.4,3121500,ok
3840,1679270400,52.8,53.0,53.2,51.4,3362300,ok
3841,1679356800,52.8,52.8,53.4,51.6,1766700,ok
3842,1679443200,52.8,52.6,52.9,52.1,1797500,ok
3843,1679529600,52.8,52.2,52.8,52.1,2073800,ok
3844,1679616000,53.3,52.8,53.7,52.5,830700,ok
3845,1679875200,53.3,53.3,53.8,52.8,702000,ok
3846,1679961600,53.4,53.3,53.6,53.2,782500,ok
3847,1680048000,53.5,53.5,53.6,52.9,585700,ok
3848,1680134400,53.7,53.5,54.9,53.4,993600,ok
3849,1680220800,55.0,53.6,55.2,53.6,2619400,ok
3850,1680480000,58.0,55.9,58.8,55.6,4851800,ok
3851,1680566400,56.8,58.5,58.7,56.8,1871700,ok
3852,1680652800,55.5,56.7,56.7,55.0,1974100,ok
3853,1680739200,54.5,56.4,56.4,54.5,2064900,ok
3854,1680825600,54.4,55.0,55.0,53.4,2379600,ok
3855,1681084800,53.8,54.5,54.6,53.3,2145100,ok
3856,1681171200,53.6,53.7,53.7,52.8,1847000,ok
3857,1681257600,53.1,53.3,53.5,52.6,3646300,ok
3858,1681344000,53.0,53.1,53.5,52.7,1919800,ok
3859,1681430400,52.9,53.2,53.5,52.7,1662600,ok
3860,1681689600,52.9,52.9,53.0,52.4,1758200,ok
3861,1681776000,52.8,52.9,52.9,52.4,1755800,ok
3862,1681862400,52.6,52.6,52.7,52.3,1746300,ok
3863,1681948800,52.6,52.5,52.7,52.2,1217400,ok
3864,1682035200,52.7,52.6,52.7,52.1,1698600,ok
3865,1682294400,52.6,52.7,52.7,52.2,1496200,ok
3866,1682380800,52.5,52.8,52.8,51.8,2716400,ok
3867,1682467200,51.9,52.4,52.4,51.7,1836600,ok
3868,1682553600,50.5,51.8,51.8,50.5,3596000,ok
3869,1682640000,52.1,50.6,52.1,50.6,2241100,ok
3870,1683158400,51.3,52.1,52.1,51.1,1498400,ok
3871,1683244800,50.7,50.9,51.4,50.6,1298800,ok
3872,1683504000,50.9,50.7,50.9,50.5,1338200,ok
3873,1683590400,50.6,50.9,51.0,50.4,1113400,ok
3874,1683676800,50.6,50.8,50.8,50.4,1069300,ok
3875,1683763200,50.5,50.7,50.7,50.3,1190300,ok
3876,1683849600,51.7,50.7,51.9,50.5,2093000,ok
3877,1684108800,54.4,54.9,54.9,54.0,4520000,ok
